donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-001,cross-donor,full,ALL,0.6664769430027125,0.6587973761426433,0.6733695134393431,0.7153791096345399,11296,0.06616122903679118,0.11426497176729442
ENC-001,cross-donor,leak_free,ALL,0.6658297643772224,0.6407559332162773,0.6878418222630949,0.7262184308589494,1089,0.055011668602740454,0.10024720117457808
ENC-001,cross-donor,leak_free,Peyers_patch,0.6995918367346939,0.6062842610162346,0.7873008725508726,0.7692829001655028,70,0.07265469332390238,
ENC-001,cross-donor,leak_free,adrenal_gland,0.7316704459561604,0.6416314535895002,0.8153889571193393,0.7793228989961032,63,0.0869729204781116,
ENC-001,cross-donor,leak_free,body_of_pancreas,0.6347629458161865,0.5770028088585853,0.6866041917067307,0.694353068433539,216,0.07578373459782724,
ENC-001,cross-donor,leak_free,esophagus_muscularis_mucosa,0.6439909297052154,0.4713168663346346,0.8117647058823529,0.7193220240843092,21,0.03337912352273641,
ENC-001,cross-donor,leak_free,esophagus_squamous_epithelium,0.6682045367166474,0.5584460403726708,0.7676539214299188,0.7357707146909266,51,0.124016923274205,
ENC-001,cross-donor,leak_free,gastrocnemius_medialis,0.7665816326530612,0.631060606060606,0.8850600667408232,0.8161103976810999,28,0.09737230361552597,
ENC-001,cross-donor,leak_free,gastroesophageal_sphincter,0.7958579881656804,0.6624930555555556,0.9100617102163204,0.84472032515525,26,0.028106154896503352,
ENC-001,cross-donor,leak_free,prostate_gland,0.6779238754325261,0.6047094881744272,0.7544627926421404,0.7465192156635706,85,0.04409853185641726,
ENC-001,cross-donor,leak_free,spleen,0.7481508875739645,0.6541494082840238,0.8366763392857144,0.8131979221465113,52,0.055625730733364784,
ENC-001,cross-donor,leak_free,testis,0.640495867768595,0.4574138350992571,0.7979473824786324,0.7283387587026421,22,0.08316570105129192,
ENC-001,cross-donor,leak_free,thoracic_aorta,0.6401216305062458,0.548878386803276,0.7324897122097984,0.7184862326165367,78,0.012581566297587683,
ENC-001,cross-donor,leak_free,tibial_artery,0.6526629935720846,0.5562159085873803,0.7408401514693738,0.6917498502314181,66,0.05019630824056233,
ENC-001,cross-donor,leak_free,tibial_nerve,0.5897920604914934,0.4204545454545454,0.7462215355307461,0.6617925432538572,23,0.008514351992479593,
ENC-001,cross-donor,leak_free,transverse_colon,0.6842813518968998,0.6224694975091206,0.7434191608769065,0.7631368813205437,139,0.08057397485417854,
ENC-001,cross-donor,leak_free,upper_lobe_of_left_lung,0.6206154336734694,0.5430828186627226,0.6932581253655308,0.6860397271023959,112,0.035219348578836955,
ENC-002,matched,full,ALL,0.685831737464655,0.6787923675888208,0.6928800093622244,0.7401787683202481,10877,0.06149078642739349,0.11085113403214679
ENC-002,matched,leak_free,ALL,0.7041907240915036,0.6790378843329209,0.7278547112931271,0.7619578234095329,967,0.06427509105551589,0.09277586203612441
ENC-002,matched,leak_free,Peyers_patch,0.7836603063692555,0.6983810109609727,0.8591235144312394,0.827858826050664,61,0.08787804170233332,
ENC-002,matched,leak_free,adrenal_gland,0.7151557093425606,0.6384413565201642,0.7892460621340053,0.7605096436238246,85,0.05487777741584738,
ENC-002,matched,leak_free,body_of_pancreas,0.6746874999999999,0.6031717598343685,0.7413699999734996,0.716544391981484,120,0.006368163461738704,
ENC-002,matched,leak_free,esophagus_muscularis_mucosa,0.7326989619377162,0.6422939506736622,0.8163881319515123,0.7536662111722541,68,0.07537741578073522,
ENC-002,matched,leak_free,esophagus_squamous_epithelium,0.6816608996539792,0.601833329322295,0.7576011422318387,0.7674373809922184,102,0.14681248227376525,
ENC-002,matched,leak_free,gastroesophageal_sphincter,0.814595660749507,0.7142784355590063,0.9039581118199539,0.839351926222185,39,0.07136389100576807,
ENC-002,matched,leak_free,prostate_gland,0.7412345679012345,0.6409198633156966,0.8358420678053831,0.7934367710958423,45,0.04594222248025605,
ENC-002,matched,leak_free,sigmoid_colon,0.8150510204081632,0.6982629897172626,0.9144485078488874,0.8399307407488542,28,0.04361067569100917,
ENC-002,matched,leak_free,spleen,0.718367119625752,0.6543466910028695,0.7779145111516365,0.7702106571133865,134,0.04534118582304345,
ENC-002,matched,leak_free,thyroid_gland,0.700960219478738,0.6201210198123779,0.7846408292962441,0.7690777058890352,81,0.07655080519415229,
ENC-002,matched,leak_free,transverse_colon,0.6479338842975206,0.5366936491538764,0.7500661375661376,0.680481072983844,55,0.04398793883870101,
ENC-002,matched,leak_free,upper_lobe_of_left_lung,0.7498666666666667,0.6636846113445379,0.826861262730828,0.7953818536690332,75,0.06603781209416199,
ENC-003,cross-donor,full,ALL,0.6639409857217466,0.6568258518124942,0.671179498859366,0.7184643920645348,10462,0.06618507209215212,0.11725874033033909
