donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-002,matched,leak_free,ALL,0.6846471298453944,0.6568786321995472,0.7080740504624562,0.7485683399660236,967,0.049276295478596265,0.07911726656357465
ENC-002,matched,leak_free,Peyers_patch,0.7621607094866971,0.6756864262703954,0.8474245466678094,0.8260619355235189,61,0.07644126299849208,
ENC-002,matched,leak_free,adrenal_gland,0.7093425605536333,0.6296555187324197,0.7808709676219246,0.7398731664202838,85,0.02963918543955445,
ENC-002,matched,leak_free,body_of_pancreas,0.6734374999999999,0.5979320638965897,0.7338799788449619,0.7106349467857962,120,0.01314030808036965,
ENC-002,matched,leak_free,esophagus_muscularis_mucosa,0.659385813148789,0.564222610158028,0.7567042973606556,0.7046920425229807,68,0.022478357098809392,
ENC-002,matched,leak_free,esophagus_squamous_epithelium,0.7277970011534025,0.6591981840036536,0.7953424661634818,0.7777915252725465,102,0.07275957671256977,
ENC-002,matched,leak_free,gastroesophageal_sphincter,0.68310322156476,0.5421082427536232,0.8062328988396062,0.7522534526779202,39,-0.01578780137537608,
ENC-002,matched,leak_free,prostate_gland,0.7417283950617284,0.6305623298548094,0.8429857268335529,0.8089399364655561,45,0.060500095759320326,
ENC-002,matched,leak_free,sigmoid_colon,0.8099489795918368,0.6799642857142857,0.9170303299185286,0.8529372882105868,28,0.028517131964863725,
ENC-002,matched,leak_free,spleen,0.6434061038093116,0.5762355111535106,0.7064835095970206,0.6982657489756712,134,0.04196756453197632,
ENC-002,matched,leak_free,thyroid_gland,0.7222984301173602,0.6359465854145768,0.7971057194758632,0.780985960822162,81,0.08404710441998627,
ENC-002,matched,leak_free,transverse_colon,0.7028099173553719,0.5968859126984127,0.8000578512396693,0.760652124348071,55,0.06469730818911291,
ENC-002,matched,leak_free,upper_lobe_of_left_lung,0.7384888888888889,0.6509523070321699,0.8116355339105338,0.7988398481583214,75,0.05129934192883929,
ENC-003,cross-donor,full,ALL,0.5842462252718151,0.5767605542053282,0.5924162817570774,0.6449068268394139,10462,0.019705874817105753,0.06668040516478363
ENC-003,cross-donor,leak_free,ALL,0.6239315438449637,0.5941851717390829,0.6533137635513365,0.6890053014291571,693,0.009910159174520611,0.068443808451615
ENC-003,cross-donor,leak_free,Peyers_patch,0.6481401384083045,0.5518581543908258,0.7380433493447192,0.6977467423582833,68,-0.0025821310279381233,
ENC-003,cross-donor,leak_free,adrenal_gland,0.7654320987654321,0.6683665470236678,0.8487673270814918,0.8186053263611135,54,0.07500531719854836,
ENC-003,cross-donor,leak_free,body_of_pancreas,0.6720233747260775,0.534833874765809,0.7879003854332801,0.7698997941560439,37,0.03374898027307871,
ENC-003,cross-donor,leak_free,coronary_artery,0.600907029478458,0.4113068181818182,0.7709915456567242,0.7140970319009687,21,0.008772171965967421,
ENC-003,cross-donor,leak_free,esophagus_squamous_epithelium,0.5391503540191588,0.4205912945425383,0.6561942866161615,0.6661898685333376,49,-0.015637492282395683,
ENC-003,cross-donor,leak_free,gastrocnemius_medialis,0.8150887573964497,0.681188446969697,0.933335798816568,0.8676521046782218,26,0.008862097586268486,
ENC-003,cross-donor,leak_free,gastroesophageal_sphincter,0.6159334126040429,0.4630863667582418,0.7666789215686275,0.721836413792307,29,0.0018489539511887451,
ENC-003,cross-donor,leak_free,heart_left_ventricle,0.6862880886426592,0.5734520180023228,0.8081384632855221,0.7564191170026358,38,0.011727191446532465,
ENC-003,cross-donor,leak_free,right_lobe_of_liver,0.5244136870434448,0.4132511346688888,0.6392807272998805,0.6440621369953679,51,-0.03510431873479494,
ENC-003,cross-donor,leak_free,spleen,0.6503878195920711,0.5484851928913049,0.7460586144179894,0.693761050462117,59,0.050049438212297716,
ENC-003,cross-donor,leak_free,thyroid_gland,0.6465028355387523,0.47233333333333327,0.8057156593406593,0.7347955214338115,23,0.09685426150137835,
ENC-003,cross-donor,leak_free,tibial_nerve,0.5537190082644629,0.4316996173469388,0.6734715507824751,0.6211361805178108,44,0.0006786513663617731,
ENC-003,cross-donor,leak_free,transverse_colon,0.5302768166089965,0.38635796530679734,0.6780990973811339,0.651123802727475,34,-0.04720581905359211,
ENC-003,cross-donor,leak_free,upper_lobe_of_left_lung,0.5944444444444444,0.44888318452380954,0.7362794612794612,0.6799402413721435,30,0.008683880001962381,
ENC-003,cross-donor,leak_free,uterus,0.6332199546485261,0.5099048628715998,0.74760620017174,0.6771069400846941,42,0.055473255499404184,
ENC-004,cross-donor,full,ALL,0.5740222841488458,0.5667358725534728,0.5818910083087757,0.6407283418193789,10629,0.02306953570115995,0.0640139210436926
ENC-004,cross-donor,leak_free,ALL,0.6723718577686876,0.6462940316502904,0.6978972353753378,0.7251822094514219,807,0.03262406574570703,0.07086639698552212
ENC-004,cross-donor,leak_free,adrenal_gland,0.6354166666666666,0.4638138946399816,0.8018518518518518,0.7383968704676069,24,0.042504041672262835,
ENC-004,cross-donor,leak_free,ascending_aorta,0.681640625,0.537687324929972,0.8228534252727802,0.7865181542525621,32,0.0481845484392422,
ENC-004,cross-donor,leak_free,body_of_pancreas,0.7235996326905416,0.626641431082529,0.8096650004120244,0.7782837346082581,66,0.08474269231307943,
ENC-004,cross-donor,leak_free,breast_epithelium,0.72,0.550489227311478,0.8747596530388471,0.7576384466682093,20,-0.007381600924107486,
ENC-004,cross-donor,leak_free,esophagus_squamous_epithelium,0.5822306238185255,0.41137012987012983,0.7518946678321677,0.6870974373636003,23,-0.009099563952000017,
ENC-004,cross-donor,leak_free,gastrocnemius_medialis,0.6859504132231405,0.5366679566563467,0.8129278673835125,0.7562870099789256,33,0.02849642077635759,
ENC-004,cross-donor,leak_free,gastroesophageal_sphincter,0.6678859929888737,0.5819720196076026,0.7510060362173038,0.7284477217490186,81,0.00877266300388958,
ENC-004,cross-donor,leak_free,heart_left_ventricle,0.7572089711641153,0.6592816605090313,0.848067451372436,0.8142098930276452,53,0.06338049283363417,
ENC-004,cross-donor,leak_free,right_atrium_auricular_region,0.7485207100591715,0.6492296505866497,0.8361014344262294,0.7826750658583126,52,0.04785859520704217,
ENC-004,cross-donor,leak_free,spleen,0.5926890432098765,0.501331557102875,0.6851577785326088,0.6634620564955851,72,0.0005122923136518714,
ENC-004,cross-donor,leak_free,stomach,0.6118626430801248,0.46151041666666676,0.7625380291005291,0.7260361148333876,31,0.007578611240475086,
ENC-004,cross-donor,leak_free,thyroid_gland,0.6314661769207224,0.5558012116513774,0.708518855732347,0.6983878122760023,99,-0.0029148907174219502,
ENC-004,cross-donor,leak_free,tibial_nerve,0.6381670303511209,0.5458202503974563,0.7288975620960915,0.6799928761704717,71,0.013868009208327934,
ENC-004,cross-donor,leak_free,upper_lobe_of_left_lung,0.6837869822485209,0.5918950216450217,0.7780205883819052,0.742219648854754,65,0.029911856498439183,
ENC-004,cross-donor,leak_free,uterus,0.7252861602497399,0.5850663077731093,0.8515142646548735,0.7963183411090777,31,0.07053076990576533,
