donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-002,matched,leak_free,body_of_pancreas,0.6324826717076244,0.5710055222469055,0.6963598738366025,0.6335649687423937,138,,
ENC-002,matched,leak_free,breast_epithelium,0.64453125,0.5009558823529412,0.7810539147232696,0.6052735331973187,32,,
ENC-002,matched,leak_free,esophagus_muscularis_mucosa,0.7077664399092969,0.6265802603794909,0.7836808407760771,0.7251454005523053,84,,
ENC-002,matched,leak_free,esophagus_squamous_epithelium,0.6931609747576207,0.6238630681998172,0.7594657941939463,0.6767464904061624,107,,
ENC-002,matched,leak_free,gastroesophageal_sphincter,0.7059558517284464,0.5945283018867925,0.8025195802929763,0.730282919657351,49,,
ENC-002,matched,leak_free,prostate_gland,0.6380739795918368,0.5318397707502541,0.7381036136872401,0.6689080359325147,56,,
ENC-002,matched,leak_free,sigmoid_colon,0.7840136054421768,0.6687499113726602,0.8716037984006734,0.8112787730660662,42,,
ENC-002,matched,leak_free,spleen,0.6561706829108065,0.5979361672851741,0.7119990742952698,0.6680582597000064,183,,
ENC-002,matched,leak_free,testis,0.7088,0.5599583333333332,0.8454128835412514,0.6892280209899458,25,,
ENC-002,matched,leak_free,thyroid_gland,0.6967944319184394,0.6209671763531786,0.7659777156495442,0.7256313419623577,101,,
ENC-002,matched,leak_free,transverse_colon,0.7130793769938075,0.6309980458004769,0.7904340516030657,0.7061095283487531,73,,
ENC-002,matched,leak_free,upper_lobe_of_left_lung,0.6836214077467723,0.6123999116918163,0.7571955254736,0.6883304250165067,98,,
ENC-003,cross-donor,full,ALL,0.6478073545132121,0.6408826773991403,0.6548992031536609,0.6641859094544922,10462,,
ENC-003,cross-donor,leak_free,ALL,0.7003846649291392,0.6787094918189793,0.722213191117146,0.6764214909350722,1111,,
ENC-003,cross-donor,leak_free,Peyers_patch,0.6499653979238753,0.5626488599228693,0.7280286119683438,0.632801973420774,85,,
ENC-003,cross-donor,leak_free,adrenal_gland,0.6650596877869605,0.5646892972164711,0.7564182881314614,0.6296412161227093,66,,
ENC-003,cross-donor,leak_free,body_of_pancreas,0.6244897959183673,0.5366870124938881,0.7203601025315753,0.6374432438058368,70,,
ENC-003,cross-donor,leak_free,coronary_artery,0.6786389413988658,0.5690141369047619,0.7835849711410373,0.669913150728795,46,,
ENC-003,cross-donor,leak_free,esophagus_squamous_epithelium,0.67801634353469,0.5836460280790052,0.7615869604932104,0.6261860729236906,79,,
ENC-003,cross-donor,leak_free,gastrocnemius_medialis,0.6605231866825209,0.5580263595179374,0.7523742823641456,0.6521252186981872,58,,
ENC-003,cross-donor,leak_free,gastroesophageal_sphincter,0.6608187134502925,0.553959989316535,0.7572734375,0.6225563082947716,57,,
ENC-003,cross-donor,leak_free,heart_left_ventricle,0.6835986159169549,0.6060819470322065,0.7586375942605781,0.6758620893826353,85,,
ENC-003,cross-donor,leak_free,ovary,0.6603212373587151,0.5333303140096618,0.7733309929963248,0.6455064050740629,41,,
ENC-003,cross-donor,leak_free,right_lobe_of_liver,0.699792243767313,0.6164077466475096,0.776290861577447,0.6437135621346547,76,,
ENC-003,cross-donor,leak_free,spleen,0.7142857142857143,0.6379400977720117,0.785646815887819,0.7260064879604929,91,,
ENC-003,cross-donor,leak_free,thyroid_gland,0.6767578125,0.5364975073595762,0.8088760894278135,0.6293801475846461,32,,
ENC-003,cross-donor,leak_free,tibial_nerve,0.651543793320731,0.5545744397080575,0.75,0.6296474179777845,69,,
ENC-003,cross-donor,leak_free,transverse_colon,0.8167193335248492,0.7384207375478927,0.8885129310344827,0.8079236331936321,59,,
ENC-003,cross-donor,leak_free,upper_lobe_of_left_lung,0.6805497709287797,0.5647749606918239,0.7842734622709113,0.6676557930914782,49,,
ENC-003,cross-donor,leak_free,uterus,0.6555039256529401,0.5696848962360646,0.738319427173543,0.6530785010624955,79,,
ENC-004,cross-donor,full,ALL,0.6594868888595198,0.6519999979145592,0.6669950102796207,0.6812811930174231,10629,,
ENC-004,cross-donor,leak_free,ALL,0.6124671720726336,0.5888627210029566,0.6350304337800882,0.6216250884339578,1115,,
ENC-004,cross-donor,leak_free,adrenal_gland,0.6025519848771267,0.48341088746507627,0.7125531914893617,0.5930041762331227,46,,
ENC-004,cross-donor,leak_free,ascending_aorta,0.6751353602665555,0.5588503570184605,0.770678559791463,0.6864184825915666,49,,
ENC-004,cross-donor,leak_free,body_of_pancreas,0.6318455760328413,0.5546702435756122,0.7039346720353786,0.6697667396717469,107,,
ENC-004,cross-donor,leak_free,breast_epithelium,0.4530321046373365,0.2855393817737034,0.6035963255494506,0.5517981844432792,29,,
ENC-004,cross-donor,leak_free,esophagus_muscularis_mucosa,0.65625,0.5109193548387096,0.7948407888104838,0.688152297063573,28,,
ENC-004,cross-donor,leak_free,esophagus_squamous_epithelium,0.5076,0.3938072413446055,0.6186569850742385,0.5188380627445482,50,,
ENC-004,cross-donor,leak_free,gastrocnemius_medialis,0.5589990817263545,0.4613661507226312,0.6554193257602349,0.5865400594095425,66,,
ENC-004,cross-donor,leak_free,gastroesophageal_sphincter,0.7073593864134404,0.6206939875730995,0.7857280403495148,0.701265179279715,74,,
ENC-004,cross-donor,leak_free,heart_left_ventricle,0.695862213820626,0.6079595693522982,0.7819945122679497,0.6970552356743194,69,,
ENC-004,cross-donor,leak_free,ovary,0.591715976331361,0.44043898809523807,0.7515890297038981,0.6453737321823495,26,,
ENC-004,cross-donor,leak_free,right_atrium_auricular_region,0.7501041232819657,0.6447994890541984,0.8442325336700336,0.7106482799538963,49,,
ENC-004,cross-donor,leak_free,spleen,0.6215999999999999,0.5406835751034104,0.6985376572368065,0.6186229128920868,100,,
ENC-004,cross-donor,leak_free,stomach,0.6420118343195266,0.5330179983702608,0.7452008928571431,0.6704594003683015,52,,
ENC-004,cross-donor,leak_free,thyroid_gland,0.6700831024930748,0.5961900417971171,0.7460961760461761,0.6634923832242808,95,,
ENC-004,cross-donor,leak_free,tibial_nerve,0.5749333333333333,0.4824856601731602,0.6640993757242823,0.5695428889242251,75,,
ENC-004,cross-donor,leak_free,upper_lobe_of_left_lung,0.687760365006943,0.601198593073593,0.7684465534465534,0.6477225480590043,71,,
ENC-004,cross-donor,leak_free,uterus,0.7015225509910945,0.6010582208293154,0.7888085699797159,0.6862060880211187,59,,
