donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-003,cross-donor,leak_free,upper_lobe_of_left_lung,0.5281132861307788,0.40821052357113063,0.6384267974565582,0.55180636535815,49,,
ENC-003,cross-donor,leak_free,uterus,0.5608075628905624,0.466705754352031,0.6535345369859293,0.6429492307021465,79,,
ENC-004,cross-donor,full,ALL,0.5759115896496662,0.5687059271887119,0.5839010515694854,0.6423114235965814,10629,,
ENC-004,cross-donor,leak_free,ALL,0.5524526935993083,0.5292394571564525,0.5771989110132514,0.6350363882868914,1115,,
ENC-004,cross-donor,leak_free,adrenal_gland,0.4763705103969754,0.34421740632678133,0.601166700826672,0.5606317076520917,46,,
ENC-004,cross-donor,leak_free,ascending_aorta,0.5689296126613911,0.452424386709922,0.6862923315602836,0.6854490868029413,49,,
ENC-004,cross-donor,leak_free,body_of_pancreas,0.5531487466154249,0.4749260090711199,0.6321313732829416,0.6118126352807421,107,,
ENC-004,cross-donor,leak_free,breast_epithelium,0.5873959571938169,0.4289128151260504,0.7286137218045112,0.6792407840097792,29,,
ENC-004,cross-donor,leak_free,esophagus_muscularis_mucosa,0.5095663265306123,0.34379280887415525,0.6641025641025641,0.6286690043028774,28,,
ENC-004,cross-donor,leak_free,esophagus_squamous_epithelium,0.5724,0.44914785728623036,0.6852829945379123,0.6629707543901271,50,,
ENC-004,cross-donor,leak_free,gastrocnemius_medialis,0.5417814508723601,0.44051027476333415,0.6420680154987719,0.6622769503801846,66,,
ENC-004,cross-donor,leak_free,gastroesophageal_sphincter,0.6224433893352813,0.5348900032615785,0.7185083966365033,0.6753160703131834,74,,
ENC-004,cross-donor,leak_free,heart_left_ventricle,0.6764335223692501,0.5863973087138172,0.762557010135135,0.7523594442107226,69,,
ENC-004,cross-donor,leak_free,ovary,0.49260355029585806,0.3400516088109791,0.6671974109099297,0.6072661227579375,26,,
ENC-004,cross-donor,leak_free,right_atrium_auricular_region,0.5876718034152437,0.47514330808080807,0.6993211353147425,0.6262263807366969,49,,
ENC-004,cross-donor,leak_free,spleen,0.6323000000000001,0.5504151992922773,0.7090939513561955,0.6969124356187631,100,,
ENC-004,cross-donor,leak_free,stomach,0.5815458579881657,0.46650018497965223,0.705477388518967,0.6661285959263749,52,,
ENC-004,cross-donor,leak_free,thyroid_gland,0.6243213296398893,0.5396611496511763,0.6980118865239462,0.6971692875960369,95,,
ENC-004,cross-donor,leak_free,tibial_nerve,0.6046222222222222,0.5143810477143811,0.6991936711509081,0.6124723447543761,75,,
ENC-004,cross-donor,leak_free,upper_lobe_of_left_lung,0.5738940686371752,0.4777768945416004,0.6714909668453443,0.656554060245981,71,,
ENC-004,cross-donor,leak_free,uterus,0.5432347026716461,0.43165298507462685,0.6429376880074756,0.6469177748669164,59,,
