donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-001,cross-donor,full,ALL,0.6453885919217813,0.6386419754999345,0.6523035879868376,0.6698800072729829,11296,,
ENC-001,cross-donor,leak_free,ALL,0.5808457711442786,0.5564601074670321,0.6033426571004138,0.61906710821063,1206,,
ENC-001,cross-donor,leak_free,Peyers_patch,0.590181660899654,0.4859576948700866,0.6815966527253842,0.6538774363947502,68,,
ENC-001,cross-donor,leak_free,adrenal_gland,0.6055226824457594,0.5149563968829157,0.6933421926910298,0.6418291166764157,78,,
ENC-001,cross-donor,leak_free,body_of_pancreas,0.6648050166568684,0.6093982181558951,0.7163205306286038,0.6827927115759882,189,,
ENC-001,cross-donor,leak_free,esophagus_muscularis_mucosa,0.5751999999999999,0.46464097694685974,0.6880989972185624,0.6185157563919786,50,,
ENC-001,cross-donor,leak_free,esophagus_squamous_epithelium,0.5312244897959183,0.4335877498915595,0.6331312506817537,0.6003814644710876,70,,
ENC-001,cross-donor,leak_free,gastroesophageal_sphincter,0.5706371191135734,0.43322699818563787,0.7126687527543439,0.6963671715487052,38,,
ENC-001,cross-donor,leak_free,prostate_gland,0.5411807580174928,0.4593775078741856,0.621035944952058,0.6143800456231865,98,,
ENC-001,cross-donor,leak_free,spleen,0.4736000000000001,0.30286586617405586,0.6480563667232596,0.6348968060471629,25,,
ENC-001,cross-donor,leak_free,testis,0.5410899653979239,0.39056082957292637,0.6862794237012986,0.6436703002299792,34,,
ENC-001,cross-donor,leak_free,thoracic_aorta,0.5902901388394445,0.5092005069073084,0.6704651849629418,0.6307669684512062,106,,
ENC-001,cross-donor,leak_free,tibial_artery,0.6289095519864751,0.5457740124915192,0.7092990513270454,0.699601939160736,91,,
ENC-001,cross-donor,leak_free,tibial_nerve,0.654215976331361,0.540907319843618,0.7548078703703703,0.6792525632521083,52,,
ENC-001,cross-donor,leak_free,transverse_colon,0.600909579930559,0.535005770389093,0.6668421737840753,0.6283275274507321,143,,
ENC-001,cross-donor,leak_free,upper_lobe_of_left_lung,0.6093388429752067,0.5331142526455026,0.6814595702423462,0.6324932116182201,110,,
ENC-002,matched,full,ALL,0.6745986186746418,0.6674774595614225,0.6817032721751201,0.7072786906237092,10877,,
ENC-002,matched,leak_free,ALL,0.6814653812972871,0.6608039649605375,0.7014673588380639,0.716141750741361,1209,,
ENC-002,matched,leak_free,Peyers_patch,0.716302323301637,0.6452057324853587,0.784350658106726,0.7641006473242418,101,,
ENC-002,matched,leak_free,adrenal_gland,0.7296143880506021,0.6519288975629403,0.8036088701733043,0.7694671720652575,81,,
ENC-002,matched,leak_free,body_of_pancreas,0.5947279983196808,0.5294232843836505,0.6593240961994958,0.6289166988091534,138,,
ENC-002,matched,leak_free,breast_epithelium,0.640625,0.5062561094819159,0.7758025240888144,0.6814597784339089,32,,
