donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-002,matched,leak_free,prostate_gland,0.5663265306122449,0.44704006549473724,0.6799777522250118,0.6744635220101417,56,,
ENC-002,matched,leak_free,sigmoid_colon,0.5595238095238094,0.41647727272727275,0.6857670008735369,0.6443010021828218,42,,
ENC-002,matched,leak_free,spleen,0.6770432082176236,0.6216894491316417,0.7338231355315165,0.7206728270437697,183,,
ENC-002,matched,leak_free,testis,0.5744,0.3845813204508856,0.7338212463212462,0.7209431034011102,25,,
ENC-002,matched,leak_free,thyroid_gland,0.7375747475737673,0.6715580387995638,0.8033627818635392,0.7852748345442913,101,,
ENC-002,matched,leak_free,transverse_colon,0.6346406455244886,0.5434096688764951,0.7213889123668797,0.7003647004688301,73,,
ENC-002,matched,leak_free,upper_lobe_of_left_lung,0.5674198250728862,0.48282678873351603,0.6452622286562139,0.6563719117842084,98,,
ENC-003,cross-donor,full,ALL,0.631236573972035,0.624394735201785,0.6391656526663495,0.6793461977188295,10462,,
ENC-003,cross-donor,leak_free,ALL,0.6731085349759098,0.6501554741606219,0.6947113733174798,0.7005998924120259,1111,,
ENC-003,cross-donor,leak_free,Peyers_patch,0.7151557093425605,0.6421036473456824,0.7892624761402453,0.7288297363373836,85,,
ENC-003,cross-donor,leak_free,adrenal_gland,0.6241965105601469,0.5275427350427351,0.7171605343582443,0.6448665690587105,66,,
ENC-003,cross-donor,leak_free,body_of_pancreas,0.6783673469387755,0.5865773870374156,0.7645130362177767,0.690876649361869,70,,
ENC-003,cross-donor,leak_free,coronary_artery,0.5779773156899811,0.4516885275628627,0.68888969521045,0.6574510263665764,46,,
ENC-003,cross-donor,leak_free,esophagus_squamous_epithelium,0.7232014100304439,0.6407188438438439,0.7920578664638569,0.709107904231067,79,,
ENC-003,cross-donor,leak_free,gastrocnemius_medialis,0.7003567181926277,0.5987653914712739,0.7878292410714285,0.7275845533794775,58,,
ENC-003,cross-donor,leak_free,gastroesophageal_sphincter,0.6817482302246846,0.5784217368197686,0.777962158808933,0.724795314857573,57,,
ENC-003,cross-donor,leak_free,heart_left_ventricle,0.6611764705882353,0.5831802274268214,0.7430054887421742,0.6616553677579823,85,,
ENC-003,cross-donor,leak_free,ovary,0.5829863176680548,0.4609364617940199,0.6982485181014702,0.609438213143024,41,,
ENC-003,cross-donor,leak_free,right_lobe_of_liver,0.6945983379501385,0.6094582009343432,0.7740043483609659,0.7295750385982746,76,,
ENC-003,cross-donor,leak_free,spleen,0.7311918850380389,0.6525611699784836,0.8001512902085544,0.755939939663818,91,,
ENC-003,cross-donor,leak_free,thyroid_gland,0.65625,0.5302696078431373,0.7912009803921568,0.7238560434381933,32,,
ENC-003,cross-donor,leak_free,tibial_nerve,0.6435622768325981,0.5496283017438194,0.7246216102585664,0.6886875696738333,69,,
ENC-003,cross-donor,leak_free,transverse_colon,0.6937661591496695,0.5912894456172759,0.7843030041797218,0.7257194386240242,59,,
ENC-003,cross-donor,leak_free,upper_lobe_of_left_lung,0.6130778842149105,0.5018535690492343,0.7154718998140382,0.6073203745858995,49,,
ENC-003,cross-donor,leak_free,uterus,0.6612722320141003,0.5747397678010356,0.7453962087948365,0.6943422821582882,79,,
ENC-004,cross-donor,full,ALL,0.6229640511621439,0.6157320417397286,0.6300363226557804,0.6746030803516396,10629,,
ENC-004,cross-donor,leak_free,ALL,0.6018383639325142,0.5790636192668902,0.6238294587805265,0.6711580204451826,1115,,
ENC-004,cross-donor,leak_free,adrenal_gland,0.5732514177693763,0.43733190125477356,0.6905121311764765,0.6400941278229213,46,,
ENC-004,cross-donor,leak_free,ascending_aorta,0.5989171178675551,0.48476285879386033,0.7086738704915927,0.694039822324974,49,,
ENC-004,cross-donor,leak_free,body_of_pancreas,0.5859026989256704,0.5101315209795522,0.6618951563341573,0.6414633684853965,107,,
ENC-004,cross-donor,leak_free,breast_epithelium,0.6183115338882283,0.45912723515519566,0.7619118396466792,0.7085968896819155,29,,
ENC-004,cross-donor,leak_free,esophagus_muscularis_mucosa,0.5414540816326531,0.3833519896656784,0.6926095704410797,0.6413156019418901,28,,
ENC-004,cross-donor,leak_free,esophagus_squamous_epithelium,0.5900000000000001,0.46827060459669156,0.700142761901383,0.6651459482936191,50,,
ENC-004,cross-donor,leak_free,gastrocnemius_medialis,0.5920569329660239,0.48581941891339875,0.6895860195548483,0.6945851154767018,66,,
ENC-004,cross-donor,leak_free,gastroesophageal_sphincter,0.674853907962016,0.5903100627344259,0.760640648096822,0.7131050614458052,74,,
ENC-004,cross-donor,leak_free,heart_left_ventricle,0.7023734509556815,0.6165413789261851,0.7893723290598289,0.7618206647639902,69,,
ENC-004,cross-donor,leak_free,ovary,0.6227810650887574,0.45748308982683983,0.7856290748634899,0.7013872570961565,26,,
ENC-004,cross-donor,leak_free,right_atrium_auricular_region,0.6180758017492711,0.5068264809481752,0.7232294646582037,0.644516027491006,49,,
ENC-004,cross-donor,leak_free,spleen,0.6514,0.576821846763595,0.722311261885697,0.7183485843123385,100,,
ENC-004,cross-donor,leak_free,stomach,0.6642011834319526,0.5565551035502958,0.7672424863773459,0.7322844381267463,52,,
ENC-004,cross-donor,leak_free,thyroid_gland,0.677174515235457,0.5969038376978698,0.7479371752273168,0.7256111465013271,95,,
ENC-004,cross-donor,leak_free,tibial_nerve,0.6577777777777778,0.5680460157826926,0.7393385302105218,0.6801760538573465,75,,
ENC-004,cross-donor,leak_free,upper_lobe_of_left_lung,0.6179329498115452,0.5237944544906571,0.7045118409966297,0.6756574574262644,71,,
ENC-004,cross-donor,leak_free,uterus,0.5917839701235277,0.48544122662216793,0.690923520923521,0.6814025325670223,59,,
