donor,donor_kind,regime,tissue,auroc,auroc_lo,auroc_hi,auprc,n_pos,mag_spearman,signed_spearman
ENC-001,cross-donor,full,ALL,0.6507858887286934,0.6432903719092073,0.6577864417363054,0.688250875654431,11296,,
ENC-001,cross-donor,leak_free,ALL,0.6178216160766098,0.596707921182065,0.6392772067893573,0.6365259028017072,1206,,
ENC-001,cross-donor,leak_free,Peyers_patch,0.6585207612456747,0.5614367406234739,0.7446143768512189,0.6942759729977276,68,,
ENC-001,cross-donor,leak_free,adrenal_gland,0.6600920447074293,0.5740431590683064,0.7454447357973215,0.6836998042611064,78,,
ENC-001,cross-donor,leak_free,body_of_pancreas,0.71122029058537,0.6578885934141304,0.7590450490541045,0.727523234593628,189,,
ENC-001,cross-donor,leak_free,esophagus_muscularis_mucosa,0.6212,0.5105440706673896,0.7255066204721935,0.6228789638800529,50,,
ENC-001,cross-donor,leak_free,esophagus_squamous_epithelium,0.596734693877551,0.49979522874773696,0.691613510885999,0.6430968415574211,70,,
ENC-001,cross-donor,leak_free,gastroesophageal_sphincter,0.6274238227146813,0.5013772972328955,0.7512203863974124,0.6303956712752788,38,,
ENC-001,cross-donor,leak_free,prostate_gland,0.620210329029571,0.5475936774859448,0.6970881158280922,0.6474601997800279,98,,
ENC-001,cross-donor,leak_free,spleen,0.5344,0.35706845238095236,0.7110514485514486,0.6523804431519526,25,,
ENC-001,cross-donor,leak_free,testis,0.6198096885813149,0.48515863393635567,0.749852914527333,0.6356155901936669,34,,
ENC-001,cross-donor,leak_free,thoracic_aorta,0.6710573157707369,0.5965070023920784,0.7460631433293846,0.68931583750524,106,,
ENC-001,cross-donor,leak_free,tibial_artery,0.5856780582055308,0.5087128260295412,0.6691002363616605,0.6117849952696202,91,,
ENC-001,cross-donor,leak_free,tibial_nerve,0.5857988165680473,0.46402331344231607,0.6972979765366455,0.5949668835241904,52,,
ENC-001,cross-donor,leak_free,transverse_colon,0.6604479436647269,0.5987831458121864,0.7214437590136824,0.6735707042426294,143,,
ENC-001,cross-donor,leak_free,upper_lobe_of_left_lung,0.6794214876033058,0.6100172364694283,0.741832482279705,0.6873573310109085,110,,
ENC-002,matched,full,ALL,0.6807730154111776,0.6733836336252585,0.6878785074760628,0.7264143714225046,10877,,
ENC-002,matched,leak_free,ALL,0.6691668701994484,0.6491117819999923,0.6900309889327371,0.7194516339698875,1209,,
ENC-002,matched,leak_free,Peyers_patch,0.7118909910793061,0.6397809762202753,0.7839868064246974,0.7645651925261063,101,,
ENC-002,matched,leak_free,adrenal_gland,0.7101051668952904,0.6367973602484472,0.7880642093375677,0.7489159233979572,81,,
ENC-002,matched,leak_free,body_of_pancreas,0.5876916614156691,0.5236938329064881,0.6557360335500088,0.659661264696912,138,,
ENC-002,matched,leak_free,breast_epithelium,0.6162109375,0.4711650910364145,0.7578714177978884,0.6815089664595153,32,,
ENC-002,matched,leak_free,esophagus_muscularis_mucosa,0.6785714285714285,0.5992259837962962,0.7610744658189683,0.7357395683637098,84,,
ENC-002,matched,leak_free,esophagus_squamous_epithelium,0.7573587212857017,0.6926645651914898,0.8186864184191693,0.7804747302335333,107,,
ENC-002,matched,leak_free,gastroesophageal_sphincter,0.504789670970429,0.395186553030303,0.622936862244898,0.613001071688023,49,,
ENC-002,matched,leak_free,prostate_gland,0.6007653061224489,0.48704662381553143,0.7103827751196171,0.6875883637425168,56,,
ENC-002,matched,leak_free,sigmoid_colon,0.6468253968253967,0.5156178977272727,0.759059338989898,0.6904574716443617,42,,
ENC-002,matched,leak_free,spleen,0.7036489593597898,0.6497972933200458,0.7598822911980806,0.7456813717193289,183,,
ENC-002,matched,leak_free,testis,0.5216000000000001,0.3181412337662337,0.6843541666666666,0.6880331543212644,25,,
ENC-002,matched,leak_free,thyroid_gland,0.7344378002156652,0.6656969137229231,0.798630318165002,0.7806565259585895,101,,
ENC-002,matched,leak_free,transverse_colon,0.6594107712516418,0.5706469694057871,0.7508223369669152,0.712642786752328,73,,
ENC-002,matched,leak_free,upper_lobe_of_left_lung,0.6046959600166598,0.5224910600274457,0.6854757967016593,0.6710377937018035,98,,
ENC-003,cross-donor,full,ALL,0.6677032931005807,0.660812037359967,0.6751354962517895,0.7035144473305595,10462,,
ENC-003,cross-donor,leak_free,ALL,0.650124643427439,0.6260569136730091,0.6712556210839568,0.6860775191199314,1111,,
ENC-003,cross-donor,leak_free,Peyers_patch,0.696885813148789,0.6201250837319766,0.7731588373200943,0.7179469887919425,85,,
ENC-003,cross-donor,leak_free,adrenal_gland,0.5720844811753902,0.47016158780315703,0.6716762342135476,0.6037760328405637,66,,
ENC-003,cross-donor,leak_free,body_of_pancreas,0.6677551020408163,0.583322994210091,0.7570289199561403,0.6819530629075827,70,,
ENC-003,cross-donor,leak_free,coronary_artery,0.5595463137996219,0.4318028691166989,0.6707192542714759,0.6477943816004259,46,,
ENC-003,cross-donor,leak_free,esophagus_squamous_epithelium,0.7171126422047749,0.6304849819186588,0.791029601029601,0.7059194067969741,79,,
ENC-003,cross-donor,leak_free,gastrocnemius_medialis,0.6979785969084423,0.5986548751486325,0.7831373314513949,0.7194366156315128,58,,
ENC-003,cross-donor,leak_free,gastroesophageal_sphincter,0.6481994459833795,0.545347945033175,0.7435421798029557,0.694881532606219,57,,
ENC-003,cross-donor,leak_free,heart_left_ventricle,0.6510726643598616,0.5676118266168122,0.7347799896216846,0.6532620265037618,85,,
ENC-003,cross-donor,leak_free,ovary,0.5901249256395003,0.46795268008389124,0.7118717604217141,0.6131169713659945,41,,
ENC-003,cross-donor,leak_free,right_lobe_of_liver,0.6643005540166205,0.5790915511275649,0.7499730838207345,0.7133176494732327,76,,
ENC-003,cross-donor,leak_free,spleen,0.7264823088998913,0.6495544107574319,0.8003123489949101,0.7519620172844634,91,,
ENC-003,cross-donor,leak_free,thyroid_gland,0.623046875,0.47605060178396874,0.7606157635467978,0.7018643559984368,32,,
ENC-003,cross-donor,leak_free,tibial_nerve,0.6412518378491914,0.5491196453328807,0.7256111696522656,0.6889658664249908,69,,
ENC-003,cross-donor,leak_free,transverse_colon,0.6788279230106291,0.5773075695156468,0.7726074787281684,0.7104263366790674,59,,
ENC-003,cross-donor,leak_free,upper_lobe_of_left_lung,0.5839233652644731,0.4594308117405943,0.6934771825396825,0.5915186056951132,49,,
ENC-003,cross-donor,leak_free,uterus,0.6343534689953533,0.5452124404143569,0.7219299534924535,0.6816288346769788,79,,
ENC-004,cross-donor,full,ALL,0.6580422942676644,0.6507720269887508,0.6650525179469826,0.6987010820357167,10629,,
ENC-004,cross-donor,leak_free,ALL,0.6135337529409398,0.590887011411389,0.6345263075715432,0.6782400359544247,1115,,
ENC-004,cross-donor,leak_free,adrenal_gland,0.584593572778828,0.4523716649780479,0.7068747180588202,0.6514500374516812,46,,
ENC-004,cross-donor,leak_free,ascending_aorta,0.6189087880049979,0.505937289871019,0.72237023635985,0.7067454350168827,49,,
ENC-004,cross-donor,leak_free,body_of_pancreas,0.6050310070748537,0.5288989581493933,0.6802130223152729,0.648739682127429,107,,
ENC-004,cross-donor,leak_free,breast_epithelium,0.6551724137931034,0.5151212121212121,0.7942594629086565,0.7266364749473774,29,,
ENC-004,cross-donor,leak_free,esophagus_muscularis_mucosa,0.5746173469387755,0.4157007073386384,0.7187620192307692,0.6622998949006579,28,,
ENC-004,cross-donor,leak_free,esophagus_squamous_epithelium,0.5848,0.47032613045218086,0.6973277360308616,0.6642391671875507,50,,
ENC-004,cross-donor,leak_free,gastrocnemius_medialis,0.5911386593204775,0.4919329329830732,0.6907987113362907,0.6934606068325566,66,,
ENC-004,cross-donor,leak_free,gastroesophageal_sphincter,0.6903761869978087,0.6059799884007037,0.7767802849375149,0.7272810882132223,74,,
ENC-004,cross-donor,leak_free,heart_left_ventricle,0.7172862843940349,0.6308025766539537,0.8000979437229437,0.7695755162612656,69,,
ENC-004,cross-donor,leak_free,ovary,0.6257396449704142,0.4627604166666666,0.7906741898148146,0.7048291980991382,26,,
ENC-004,cross-donor,leak_free,right_atrium_auricular_region,0.631820074968763,0.5175480769230768,0.7373749119097956,0.6601826660391669,49,,
ENC-004,cross-donor,leak_free,spleen,0.6689999999999998,0.594224154236337,0.7388874987488739,0.7255510371794158,100,,
ENC-004,cross-donor,leak_free,stomach,0.6608727810650887,0.546435237028742,0.7691618854129435,0.7198136506957733,52,,
ENC-004,cross-donor,leak_free,thyroid_gland,0.7145152354570637,0.6341808287671518,0.7805707525392428,0.7504500262749061,95,,
ENC-004,cross-donor,leak_free,tibial_nerve,0.6656000000000001,0.5804480359247937,0.7475752648951801,0.6940789446700375,75,,
ENC-004,cross-donor,leak_free,upper_lobe_of_left_lung,0.6246776433247372,0.5283593998467633,0.710380249790532,0.6824159275007482,71,,
ENC-004,cross-donor,leak_free,uterus,0.619074978454467,0.5120887388966806,0.7151836069023569,0.6954052544177272,59,,
