15	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:28	2026-07-10 10:24:28	0.03	bash run_hp_job.sh cfg002__ENC-003__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 42 7.202e-05 16 2 0.0 100 2
14	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:28	2026-07-10 10:24:28	0.03	bash run_hp_job.sh cfg002__ENC-002__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 1 7.202e-05 16 2 0.0 100 2
17	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:31	2026-07-10 10:24:31	0.03	bash run_hp_job.sh cfg002__ENC-003__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 1 7.202e-05 16 2 0.0 100 2
16	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:31	2026-07-10 10:24:31	0.03	bash run_hp_job.sh cfg002__ENC-003__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 13 7.202e-05 16 2 0.0 100 2
18	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:34	2026-07-10 10:24:34	0.03	bash run_hp_job.sh cfg002__ENC-004__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 42 7.202e-05 16 2 0.0 100 2
19	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:34	2026-07-10 10:24:34	0.03	bash run_hp_job.sh cfg002__ENC-004__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 13 7.202e-05 16 2 0.0 100 2
21	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:37	2026-07-10 10:24:37	0.03	bash run_hp_job.sh cfg003__ENC-001__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 42 4.757e-04 32 4 0.1 0 2
20	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:37	2026-07-10 10:24:37	0.03	bash run_hp_job.sh cfg002__ENC-004__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 1 7.202e-05 16 2 0.0 100 2
24	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:43	2026-07-10 10:24:43	0.03	bash run_hp_job.sh cfg003__ENC-002__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 42 4.757e-04 32 4 0.1 0 2
22	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:43	2026-07-10 10:24:43	0.03	bash run_hp_job.sh cfg003__ENC-001__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 13 4.757e-04 32 4 0.1 0 2
23	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:43	2026-07-10 10:24:43	0.03	bash run_hp_job.sh cfg003__ENC-001__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 1 4.757e-04 32 4 0.1 0 2
25	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:46	2026-07-10 10:24:46	0.03	bash run_hp_job.sh cfg003__ENC-002__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 13 4.757e-04 32 4 0.1 0 2
27	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:46	2026-07-10 10:24:46	0.03	bash run_hp_job.sh cfg003__ENC-003__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 42 4.757e-04 32 4 0.1 0 2
26	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:46	2026-07-10 10:24:46	0.03	bash run_hp_job.sh cfg003__ENC-002__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 1 4.757e-04 32 4 0.1 0 2
29	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:49	2026-07-10 10:24:49	0.03	bash run_hp_job.sh cfg003__ENC-003__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 1 4.757e-04 32 4 0.1 0 2
28	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:49	2026-07-10 10:24:49	0.03	bash run_hp_job.sh cfg003__ENC-003__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-003__TF-ChIP-seq_CTCF/fold0 13 4.757e-04 32 4 0.1 0 2
30	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:49	2026-07-10 10:24:49	0.03	bash run_hp_job.sh cfg003__ENC-004__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 42 4.757e-04 32 4 0.1 0 2
32	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:52	2026-07-10 10:24:52	0.03	bash run_hp_job.sh cfg003__ENC-004__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 1 4.757e-04 32 4 0.1 0 2
31	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:52	2026-07-10 10:24:52	0.03	bash run_hp_job.sh cfg003__ENC-004__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-004__TF-ChIP-seq_CTCF/fold0 13 4.757e-04 32 4 0.1 0 2
33	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:52	2026-07-10 10:24:52	0.03	bash run_hp_job.sh cfg004__ENC-001__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 42 1.472e-05 8 4 0.01 50 1
35	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:54	2026-07-10 10:24:54	0.03	bash run_hp_job.sh cfg004__ENC-001__TF-ChIP-seq_CTCF__seed1 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 1 1.472e-05 8 4 0.01 50 1
34	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:54	2026-07-10 10:24:54	0.03	bash run_hp_job.sh cfg004__ENC-001__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-001__TF-ChIP-seq_CTCF/fold0 13 1.472e-05 8 4 0.01 50 1
36	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:54	2026-07-10 10:24:54	0.03	bash run_hp_job.sh cfg004__ENC-002__TF-ChIP-seq_CTCF__seed42 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 42 1.472e-05 8 4 0.01 50 1
37	127	r109u32n01.mccleary.ycrc.yale.edu	2026-07-10 10:24:58	2026-07-10 10:24:58	0.03	bash run_hp_job.sh cfg004__ENC-002__TF-ChIP-seq_CTCF__seed13 /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/setup/inputs/ctcf_ref_single/ENC-002__TF-ChIP-seq_CTCF/fold0 13 1.472e-05 8 4 0.01 50 1
